sym,time,open,high,low,close,volume
BTCUSD,2019-02-03D00:00:00.000000000,3437.5,3483.25,3414.49,3468.43,3967.933
BTCUSD,2019-02-04D00:00:00.000000000,3468.43,3471.76,3386.45,3414.78,4606.559
BTCUSD,2019-02-05D00:00:00.000000000,3415.69,3435,3395.1,3409.57,6032.819
BTCUSD,2019-02-06D00:00:00.000000000,3409.57,3429.46,3400,3428.86,6385.46
BTCUSD,2019-02-07D00:00:00.000000000,3428.86,3441,3340.8,3367.36,9845.87
BTCUSD,2019-02-08D00:00:00.000000000,3366.01,3383.14,3352.01,3358.98,8743.31
BTCUSD,2019-02-09D00:00:00.000000000,3358.98,3711,3344,3622,17473.69
BTCUSD,2019-02-10D00:00:00.000000000,3622,3644.08,3597,3623.73,5175.016
BTCUSD,2019-02-11D00:00:00.000000000,3623.73,3654.28,3578.59,3648.84,5370.783
BTCUSD,2019-02-12D00:00:00.000000000,3648.85,3652,3579.38,3590.36,8772.066
BTCUSD,2019-02-13D00:00:00.000000000,3590.36,3618.77,3550,3588.06,8497.089
BTCUSD,2019-02-14D00:00:00.000000000,3588.06,3627.99,3562.98,3576.69,6997.001
BTCUSD,2019-02-15D00:00:00.000000000,3576.69,3589,3535.1,3561.49,6151.594
BTCUSD,2019-02-16D00:00:00.000000000,3561.5,3620.22,3545.89,3566.59,7442.409
BTCUSD,2019-02-17D00:00:00.000000000,3566.59,3607.36,3565.5,3582.37,4317.296
BTCUSD,2019-02-18D00:00:00.000000000,3582.37,3675,3557.43,3625.08,6422.037
BTCUSD,2019-02-19D00:00:00.000000000,3625.08,3917,3616.18,3867,16811.84
BTCUSD,2019-02-20D00:00:00.000000000,3867,3969.54,3841.54,3888.01,14828.86
BTCUSD,2019-02-21D00:00:00.000000000,3888.37,3967.19,3867.13,3938.99,8883.342
BTCUSD,2019-02-22D00:00:00.000000000,3938.99,3988,3869.45,3897.71,8740.782
BTCUSD,2019-02-23D00:00:00.000000000,3897.71,3956.43,3886.15,3942.02,7593.388
BTCUSD,2019-02-24D00:00:00.000000000,3942.02,4156.1,3911.3,4110,10761.44
BTCUSD,2019-02-25D00:00:00.000000000,4110,4188.79,3712.84,3734.23,16958.68
BTCUSD,2019-02-26D00:00:00.000000000,3734.22,3860,3731.09,3818.78,10906.24
BTCUSD,2019-02-27D00:00:00.000000000,3818.79,3826.37,3763.71,3799.48,6532.407
BTCUSD,2019-02-28D00:00:00.000000000,3799.49,3823.13,3655,3799.91,8349.823
BTCUSD,2019-03-01D00:00:00.000000000,3800.35,3910,3754.37,3792.14,9768.688
BTCUSD,2019-03-02D00:00:00.000000000,3792.14,3843,3791.31,3806.17,6858.591
BTCUSD,2019-03-03D00:00:00.000000000,3806.17,3818.08,3763,3809.7,3686.169
BTCUSD,2019-03-04D00:00:00.000000000,3809.7,3815.48,3763.62,3786.93,4024.452
BTCUSD,2019-03-05D00:00:00.000000000,3786.93,3804.99,3672.39,3700.72,8362.869
BTCUSD,2019-03-06D00:00:00.000000000,3700.02,3876.65,3692.36,3844.59,9429.401
BTCUSD,2019-03-07D00:00:00.000000000,3844.59,3894.7,3812,3851.89,6897.475
BTCUSD,2019-03-08D00:00:00.000000000,3851.89,3891,3830.79,3857.05,7308.264
BTCUSD,2019-03-09D00:00:00.000000000,3857.04,3910.88,3771,3843.12,8852.596
BTCUSD,2019-03-10D00:00:00.000000000,3842.62,3947.33,3834.59,3917,5893.166
BTCUSD,2019-03-11D00:00:00.000000000,3917,3917,3867.84,3900.93,3620.676
BTCUSD,2019-03-12D00:00:00.000000000,3900.93,3911.83,3817.01,3849.68,6264.897
BTCUSD,2019-03-13D00:00:00.000000000,3849.67,3875.33,3796.71,3860,6896.127
BTCUSD,2019-03-14D00:00:00.000000000,3860,3871.02,3827.5,3851.02,5565.873
BTCUSD,2019-03-15D00:00:00.000000000,3851.02,3900,3779.28,3853.95,7922.666
BTCUSD,2019-03-16D00:00:00.000000000,3853.95,3910,3846.79,3902.8,6776.234
BTCUSD,2019-03-17D00:00:00.000000000,3902.8,4037.47,3900.89,3990,6874.438
BTCUSD,2019-03-18D00:00:00.000000000,3990,3991,3936.3,3967.01,3609.697
BTCUSD,2019-03-19D00:00:00.000000000,3967.01,4015.7,3937.69,3970.5,5602.183
BTCUSD,2019-03-20D00:00:00.000000000,3969.68,4009.61,3952.08,4000.85,5864.414
BTCUSD,2019-03-21D00:00:00.000000000,4000.85,4044.82,3965.43,4031.85,7239.205
BTCUSD,2019-03-22D00:00:00.000000000,4032.68,4056.33,3915.14,3972.76,9191.03
BTCUSD,2019-03-23D00:00:00.000000000,3972.76,3998.01,3961.7,3983.78,5089.952
BTCUSD,2019-03-24D00:00:00.000000000,3983.77,3997.01,3960.26,3983.43,4034.06
BTCUSD,2019-03-25D00:00:00.000000000,3982.45,3982.45,3946,3969.52,2690.485
BTCUSD,2019-03-26D00:00:00.000000000,3969.52,3976.47,3858,3907.53,6450.932
BTCUSD,2019-03-27D00:00:00.000000000,3907.54,3923.9,3880.64,3921.45,4267.045
BTCUSD,2019-03-28D00:00:00.000000000,3922.41,4035.8,3914.9,4026.53,6939.215
BTCUSD,2019-03-29D00:00:00.000000000,4026.54,4026.54,3994,4011.17,4972.324
BTCUSD,2019-03-30D00:00:00.000000000,4011.98,4101.5,4007.78,4091.01,9985.568
BTCUSD,2019-03-31D00:00:00.000000000,4091.01,4131.87,4042.51,4094.14,5263.127
BTCUSD,2019-04-01D00:00:00.000000000,4094.14,4103,4077.01,4094.99,3122.205
BTCUSD,2019-04-02D00:00:00.000000000,4095,4149.5,4051.53,4137,7889.231
BTCUSD,2019-04-03D00:00:00.000000000,4137.01,5121,4132.02,4901.93,38673.6
BTCUSD,2019-04-04D00:00:00.000000000,4901.92,5345,4787.11,4975.97,40719.83
BTCUSD,2019-04-05D00:00:00.000000000,4975.13,5071.34,4778,4906.49,16534.69
BTCUSD,2019-04-06D00:00:00.000000000,4907.92,5066.59,4887.34,5040.66,11862.24
BTCUSD,2019-04-07D00:00:00.000000000,5040.99,5244.04,4925,5049.22,12316.29
BTCUSD,2019-04-08D00:00:00.000000000,5049.24,5270.33,5029.7,5194.79,10376.31
BTCUSD,2019-04-09D00:00:00.000000000,5194.76,5352.5,5132.28,5285.54,15851.47
BTCUSD,2019-04-10D00:00:00.000000000,5286.82,5287,5145,5187.21,9861.733
BTCUSD,2019-04-11D00:00:00.000000000,5187.21,5488,5164.49,5318.58,16959.92
BTCUSD,2019-04-12D00:00:00.000000000,5322.02,5342.74,4967.24,5041.3,16707.52
BTCUSD,2019-04-13D00:00:00.000000000,5040.11,5118.56,4901.99,5078.19,9717.342
BTCUSD,2019-04-14D00:00:00.000000000,5078.19,5123.28,5036.74,5066.22,4309.055
BTCUSD,2019-04-15D00:00:00.000000000,5065.02,5191.19,5013.81,5164.27,4411.543
BTCUSD,2019-04-16D00:00:00.000000000,5163.81,5193.01,4945.54,5029.99,10158.95
BTCUSD,2019-04-17D00:00:00.000000000,5029.99,5229.97,5016.62,5202.9,8653.265
BTCUSD,2019-04-18D00:00:00.000000000,5201.21,5272.32,5173.11,5227,7456.786
BTCUSD,2019-04-19D00:00:00.000000000,5227,5318.18,5222.26,5280.49,8222.525
BTCUSD,2019-04-20D00:00:00.000000000,5280.5,5359.47,5196.7,5290.36,6342.942
BTCUSD,2019-04-21D00:00:00.000000000,5290.37,5359.98,5260.24,5319.89,4908.088
BTCUSD,2019-04-22D00:00:00.000000000,5319.9,5349.16,5213.34,5297.64,5890.912
BTCUSD,2019-04-23D00:00:00.000000000,5297.64,5440.84,5250.45,5387.6,12462.47
BTCUSD,2019-04-24D00:00:00.000000000,5387.6,5650,5361.01,5532.75,18577.05
BTCUSD,2019-04-25D00:00:00.000000000,5532.75,5624.47,5374,5441.9,15275.47
BTCUSD,2019-04-26D00:00:00.000000000,5440.59,5512.12,4963,5134.81,18096.92
BTCUSD,2019-04-27D00:00:00.000000000,5134.82,5295.03,5041.14,5159.51,14422.99
BTCUSD,2019-04-28D00:00:00.000000000,5159.5,5221.24,5117.46,5170.6,4268.748
BTCUSD,2019-04-29D00:00:00.000000000,5171.9,5214.5,5101,5155,4913.361
BTCUSD,2019-04-30D00:00:00.000000000,5155,5189.54,5072.01,5148.25,7338.235
BTCUSD,2019-05-01D00:00:00.000000000,5148.25,5285,5126.25,5270.69,7270.618
BTCUSD,2019-05-02D00:00:00.000000000,5270.68,5358.39,5265.61,5321.15,7326.463
BTCUSD,2019-05-03D00:00:00.000000000,5321.15,5422.99,5306.09,5390.01,7325.274
BTCUSD,2019-05-04D00:00:00.000000000,5390,5796.93,5363,5657.4,19383.04
BTCUSD,2019-05-05D00:00:00.000000000,5657.41,5846.88,5512,5770.01,11064.96
BTCUSD,2019-05-06D00:00:00.000000000,5770.01,5782.22,5627.35,5715.86,5761.757
BTCUSD,2019-05-07D00:00:00.000000000,5715.86,5753.66,5564.93,5687.9,9076.588
BTCUSD,2019-05-08D00:00:00.000000000,5687.9,5974.51,5687.9,5748.45,16059.38
BTCUSD,2019-05-09D00:00:00.000000000,5748.47,5990,5656.26,5948.41,12720.52
BTCUSD,2019-05-10D00:00:00.000000000,5947,6171.1,5934.49,6153.09,15697.29
BTCUSD,2019-05-11D00:00:00.000000000,6153.09,6430,6108.81,6343.14,17592.52
BTCUSD,2019-05-12D00:00:00.000000000,6342.99,7464.13,6342.98,7219.95,37729.08
BTCUSD,2019-05-13D00:00:00.000000000,7215.01,7581.82,6755,6979.76,40988.08
BTCUSD,2019-05-14D00:00:00.000000000,6979.24,8195,6864.93,7824.93,47237.3
BTCUSD,2019-05-15D00:00:00.000000000,7822.88,8350,7621.27,7990.92,39629.61
BTCUSD,2019-05-16D00:00:00.000000000,7990.92,8308.16,7831.77,8203.32,24944.28
BTCUSD,2019-05-17D00:00:00.000000000,8203.33,8388,7660.74,7878.96,28813.05
BTCUSD,2019-05-18D00:00:00.000000000,7878.95,7940.75,6600,7363.69,40874.02
BTCUSD,2019-05-19D00:00:00.000000000,7363.85,7491.22,7204.42,7262.4,10488.74
BTCUSD,2019-05-20D00:00:00.000000000,7262.38,8315,7252.58,8200,23080.66
BTCUSD,2019-05-21D00:00:00.000000000,8194.34,8199.53,7570.31,7999.54,23222.22
BTCUSD,2019-05-22D00:00:00.000000000,7998.94,8112.99,7805.34,7951.7,13351.47
BTCUSD,2019-05-23D00:00:00.000000000,7951.69,8044.32,7506.12,7626.48,15671.79
BTCUSD,2019-05-24D00:00:00.000000000,7622.25,7984.9,7467.11,7881.98,13938.87
BTCUSD,2019-05-25D00:00:00.000000000,7878.16,8175,7794.73,8001.7,14001.82
